countryname,yr,gdp,forest_area,lag_pop,lag_forest_area,lag_x_6798_7246,lag_x_237_5910,lag_x_257_5910,lag_x_1603_5516,lag_x_1604_5516,lag_x_1626_5516,lag_x_1633_5516,lag_x_1634_5516,Country.Code,IncomeGroup,Sub.Regions,delta_forest_area,forest_change,abs_forest_change
Trinidad and Tobago,2017,21753769755,2368.015971,1378713.654,2361.000061,193.1928,106.178809,7,0,216704.1333,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.002971584,7.015910005,7.015910005
Trinidad and Tobago,2018,21235412313,2369.633546,1387150.624,2368.015971,193.1928,85.40863241,7,0,290239.0692,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.000683093,1.617575134,1.617575134
Trinidad and Tobago,2019,20729406497,2371.514658,1395639.224,2369.633546,193.1928,68.70141566,7,0,388726.8601,0,28000,2000,TTO,High income,Latin America and the Caribbean,0.000793841,1.881112264,1.881112264
Trinidad and Tobago,2020,20033103409,2371.162095,1376096.173,2371.514658,183.53316,55.2623825,5.25,0,442539.6151,0,23800,1700,TTO,High income,Latin America and the Caribbean,-0.000148666,-0.352563598,0.352563598
Trinidad and Tobago,2021,19555746686,2370.922942,1398644.851,2371.162095,187.397016,44.45222694,6.16,0,627573.2377,0,25200,1800,TTO,High income,Latin America and the Caribbean,-0.000100859,-0.239153038,0.239153038
Tunisia,1991,13074782609,6624.000244,8242496,6430,260.2736,0,30.66666667,50000,13444.44444,83000,500,4000,TUN,Lower middle income,Northern Africa,0.030171111,194.000244,194.000244
Tunisia,1992,15497286296,6817.999878,8427857,6624.000244,260.2736,0,30.76923077,50000,13574.46809,84000,12000,4000,TUN,Lower middle income,Northern Africa,0.029287383,193.999634,193.999634
Tunisia,1993,14608946896,7012.000122,8613861,6817.999878,260.2736,0,30.90909091,50000,13610.38961,86000,4000,4000,TUN,Lower middle income,Northern Africa,0.028454128,194.000244,194.000244
Tunisia,1994,15632463424,7205.999756,8795932,7012.000122,260.2736,0,31.11111111,50000,13000,88000,13550,4000,TUN,Lower middle income,Northern Africa,0.027666804,193.999634,193.999634
Tunisia,1995,18030876599,7400,8967916,7205.999756,260.2736,3,27.74468085,50000,14000,89000,13600,4000,TUN,Lower middle income,Northern Africa,0.026922044,194.000244,194.000244
Tunisia,1996,19587322786,7594.000244,9125398,7400,260.2736,1,24.09090909,50000,14000,91000,13600,4000,TUN,Lower middle income,Northern Africa,0.026216249,194.000244,194.000244
Tunisia,1997,20746360430,7787.999878,9267340,7594.000244,30.7959,0,40,50000,14000,92000,13600,4000,TUN,Lower middle income,Northern Africa,0.025546435,193.999634,193.999634
Tunisia,1998,21803372267,7982.000122,9395123,7787.999878,26.299,0,20,50000,14000,93000,13600,4000,TUN,Lower middle income,Northern Africa,0.02491015,194.000244,194.000244
Tunisia,1999,22943685719,8175.999756,9509857,7982.000122,40.7201,0,17,50000,14000,95000,13600,4000,TUN,Lower middle income,Northern Africa,0.024304639,193.999634,193.999634
Tunisia,2000,21473188882,8370,9613588,8175.999756,36.6485,0,0,50000,14000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.023728015,194.000244,194.000244
Tunisia,2001,22066101341,8525.999756,9708350,8370,435.4811,0,1,50000,14000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.018637964,155.999756,155.999756
Tunisia,2002,23142294436,8682.000122,9793903,8525.999756,0,1,0,50000,14000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.018297017,156.000366,156.000366
Tunisia,2003,27453084983,8837.999878,9871251,8682.000122,107.3293,4,1067,50000,14000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.017968182,155.999756,155.999756
Tunisia,2004,31183139301,8994.000244,9945277,8837.999878,0,18,0,50000,14000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.017651094,156.000366,156.000366
Tunisia,2005,32273007554,9150,10022277,8994.000244,0,22,0,41000,13400,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.017344869,155.999756,155.999756
Tunisia,2006,34378437265,9300,10106771,9150,0,0,20,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.016393443,150,150
Tunisia,2007,38908069299,9450,10201214,9300,42.9317,0,20,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.016129032,150,150
Tunisia,2008,44856586316,9600,10304726,9450,42.9317,0,55,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.015873016,150,150
Tunisia,2009,43454935940,9750,10414433,9600,0,9253,21,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.015625,150,150
Tunisia,2010,44050929160,9900,10525694,9750,0,36339,0,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.015384615,150,150
Tunisia,2011,45810626509,10002.00012,10635244,9900,42.9317,60454,565,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.010303042,102.00012,102.00012
Tunisia,2012,45044112939,10104.00024,10741880,10002.00012,880.1006,80377,1650,55000,17000,96000,13600,4000,TUN,Lower middle income,Northern Africa,0.010197972,102.00012,102.00012
Tunisia,2013,46251061734,10205.99976,10847002,10104.00024,257.5904,10703,0,14000,2000,96000,2000,0,TUN,Lower middle income,Northern Africa,0.010094964,101.99952,101.99952
Tunisia,2014,47632326088,10308.00049,10952951,10205.99976,1309.4179,9485,0,28000,3000,96000,2000,0,TUN,Lower middle income,Northern Africa,0.009994193,102.00073,102.00073
Tunisia,2015,43173480832,10410,11063201,10308.00049,1030.3617,15533,308.411215,28000,3000,96000,2000,0,TUN,Lower middle income,Northern Africa,0.009895179,101.99951,101.99951
Tunisia,2016,41802653631,10511.99951,11179949,10410,429.3174,13759,49,28000,3000,96000,2000,0,TUN,Lower middle income,Northern Africa,0.009798224,101.99951,101.99951
Tunisia,2017,41088378673,10620.71516,11294573.41,10511.99951,569.2378163,12947.44961,49,29425.45455,2770.588235,96000,1658.823529,0,TUN,Lower middle income,Northern Africa,0.010342052,108.7156456,108.7156456
Tunisia,2018,40386308411,10704.17825,11410373.02,10620.71516,754.7602113,12183.76709,49,30923.47769,2558.719723,96000,1375.847751,0,TUN,Lower middle income,Northern Africa,0.007858519,83.46309184,83.46309184
Tunisia,2019,39696234307,10789.27859,11527359.9,10704.17825,1000.746894,11465.12904,49,32497.76382,2363.052921,96000,1141.144311,0,TUN,Lower middle income,Northern Africa,0.007950199,85.1003472,85.1003472
Tunisia,2020,38627771870,10869.73741,11412635.27,10789.27859,1260.558803,10788.87858,36.75,29029.36612,1854.996543,81600,804.5067393,0,TUN,Lower middle income,Northern Africa,0.007457293,80.45881174,80.45881174
Tunisia,2021,37967745586,10958.61224,11647294.78,10869.73741,1706.579372,10152.51558,43.12,32301.76739,1813.917035,86400,706.5183752,0,TUN,Lower middle income,Northern Africa,0.008176355,88.87483179,88.87483179
Turkey,1991,1.50E+11,96780.99609,53921760,96220,1524.3449,32,0,1120421.053,543000,315000,1569000,10000,TUR,Upper middle income,Western Asia,0.005830348,560.99609,560.99609
Turkey,1992,1.58E+11,97342.00195,54840590,96780.99609,1524.3449,317,0,1120352.941,543000,3.00E+05,1574000,44000,TUR,Upper middle income,Western Asia,0.005796653,561.00586,561.00586
Turkey,1993,1.80E+11,97902.99805,55748948,97342.00195,1524.3449,214,0,1120266.667,1979000,1057000,1561000,44000,TUR,Upper middle income,Western Asia,0.005763145,560.9961,560.9961
Turkey,1994,1.31E+11,98464.00391,56653804,97902.99805,1524.3449,890,28,1120153.846,2138000,1422000,2062000,17000,TUR,Upper middle income,Western Asia,0.005730221,561.00586,561.00586
Turkey,1995,1.69E+11,99025,57564204,98464.00391,1524.3449,1194,21,1120000,2148000,1327000,1703000,15000,TUR,Upper middle income,Western Asia,0.005697474,560.99609,560.99609
Turkey,1996,1.81E+11,99585.99609,58486456,99025,1524.3449,1519,35,1119777.778,2384000,1764000,1829000,15000,TUR,Upper middle income,Western Asia,0.005665197,560.99609,560.99609
Turkey,1997,1.90E+11,100147.002,59423282,99585.99609,1291.1993,65,57,1128765.957,2379000,1813000,1766000,18000,TUR,Upper middle income,Western Asia,0.005633382,561.00591,561.00591
Turkey,1998,2.76E+11,100707.998,60372568,100147.002,848.2221,365,66,1139012.987,2420000,1780000,1801000,11000,TUR,Upper middle income,Western Asia,0.005601725,560.996,560.996
Turkey,1999,2.56E+11,101269.0039,61329676,100707.998,1490.592,656,164,1110000,2548000,877000,2282000,10000,TUR,Upper middle income,Western Asia,0.005570619,561.0059,561.0059
Turkey,2000,2.73E+11,101830,62287397,101269.0039,1335.6714,1862,45,1132000,2588000,841000,2345000,16000,TUR,Upper middle income,Western Asia,0.005539662,560.9961,560.9961
Turkey,2001,2.00E+11,102787.998,63240194,101830,650.9793,1469,0,1156000,2685000,833000,2410000,17000,TUR,Upper middle income,Western Asia,0.009407817,957.998,957.998
Turkey,2002,2.38E+11,103745.9961,64192243,102787.998,624.6568,1220,73,1202000,2735000,882000,2645000,13000,TUR,Upper middle income,Western Asia,0.009320136,957.9981,957.9981
Turkey,2003,3.12E+11,104704.0039,65145367,103745.9961,752.3787,5284,23,1273000,2784000,868000,2564000,60000,TUR,Upper middle income,Western Asia,0.009234166,958.0078,958.0078
Turkey,2004,4.05E+11,105662.002,66089402,104704.0039,772.7712,14942,362,1305000,2793000,1057000,2629000,65000,TUR,Upper middle income,Western Asia,0.009149584,957.9981,957.9981
Turkey,2005,5.01E+11,106620,67010930,105662.002,901.5665,3646,551,1365000,2732000,846000,2590000,70000,TUR,Upper middle income,Western Asia,0.009066627,957.998,957.998
Turkey,2006,5.52E+11,107702.002,67903469,106620,903.713,2829,101,1424000,2713000,805000,2658000,75000,TUR,Upper middle income,Western Asia,0.010148209,1082.002,1082.002
Turkey,2007,6.76E+11,108784.0039,68756810,107702.002,1352.3497,2834,0,1629000,2807000,823000,2368000,84000,TUR,Upper middle income,Western Asia,0.010046256,1082.0019,1082.0019
Turkey,2008,7.64E+11,109865.9961,69581848,108784.0039,3290.7175,9959,6,1946000,3226000,1000,2373000,95000,TUR,Upper middle income,Western Asia,0.009946244,1081.9922,1081.9922
Turkey,2009,6.45E+11,110947.998,70418604,109865.9961,4532.518,5546,55,2285000,3134000,1000,2099000,96000,TUR,Upper middle income,Western Asia,0.009848378,1082.0019,1082.0019
Turkey,2010,7.72E+11,112030,71321399,110947.998,729.8395,3043,0,2368000,3178000,30000,2076000,82000,TUR,Upper middle income,Western Asia,0.009752335,1082.002,1082.002
Turkey,2011,8.33E+11,113054.0039,72326988,112030,195.3394,3448,81,2635000,3478000,61000,2259000,96000,TUR,Upper middle income,Western Asia,0.009140444,1024.0039,1024.0039
Turkey,2012,8.74E+11,114077.998,73443863,113054.0039,1827.8186,5216,1340,2750000,3485000,41000,2269000,88000,TUR,Upper middle income,Western Asia,0.009057566,1023.9941,1023.9941
Turkey,2013,9.51E+11,115102.002,74653016,114077.998,2708.9925,3347,1649,2679000,3688000,60000,2375000,85000,TUR,Upper middle income,Western Asia,0.00897635,1024.004,1024.004
Turkey,2014,9.34E+11,116125.9961,75928564,115102.002,1545.5425,9827,939,2409000,3444000,42000,2221000,84000,TUR,Upper middle income,Western Asia,0.008896406,1023.9941,1023.9941
Turkey,2015,8.60E+11,117150,77231907,116125.9961,1009.9691,2903,1004,3100000,3650000,35000,2350000,85000,TUR,Upper middle income,Western Asia,0.008818042,1024.0039,1024.0039
Turkey,2016,8.64E+11,118174.0039,78529409,117150,1738.7353,8375,999,2637000,3337000,216000,2670000,87000,TUR,Upper middle income,Western Asia,0.008740964,1024.0039,1024.0039
Turkey,2017,8.71518E+11,119381.374,79848261.73,118174.0039,1840.227365,18184.0155,1240.082252,2672540.284,3277608.42,405265.2265,2766051.641,86818.66692,TUR,Upper middle income,Western Asia,0.010216884,1207.37009,1207.37009
Turkey,2018,8.79384E+11,120523.8699,81189263.77,119381.374,1947.643644,39481.60233,1539.343334,2708559.563,3219273.886,760369.925,2865558.681,86637.71179,TUR,Upper middle income,Western Asia,0.009570135,1142.495866,1142.495866
Turkey,2019,8.87321E+11,121615.5183,82552787.11,120523.8699,2061.329941,85723.47088,1910.823172,2745064.294,3161977.583,1426627.268,2968645.427,86457.13383,TUR,Upper middle income,Western Asia,0.009057529,1091.648446,1091.648446
Turkey,2020,8.86377E+11,122486.4185,82260425.78,121615.5183,2072.56963,186125.0057,1778.962388,2364751.866,2639845.879,2275176.201,2614124.559,73335.3924,TUR,Upper middle income,Western Asia,0.007161094,870.9001584,870.9001584
Turkey,2021,8.94377E+11,123913.3937,84495427.79,122486.4185,2239.727964,404119.4016,2591.034397,2537600.732,2745383.481,4519851.953,2867470.003,77487.39562,TUR,Upper middle income,Western Asia,0.011650069,1426.975227,1426.975227
Turkmenistan,1991,3208098919,41270,3683967,41270,38.9069,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1992,3200539816,41270,3789185,41270,38.9069,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1993,3179225949,41270,3899843,41270,38.9069,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1994,2561118608,41270,4010789,41270,38.9069,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1995,2482228440,41270,4115102,41270,38.9069,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1996,2378759975,41270,4207841,41270,38.9069,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1997,2450349634,41270,4287346,41270,24.6778,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1998,2605688065,41270,4355116,41270,21.447,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,1999,2450564468,41270,4413479,41270,21.27,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2000,2904662605,41270,4466135,41270,20.919,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2001,3534803922,41270,4516133,41270,75.1746,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2002,4461978499,41270,4564083,41270,0,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2003,5977560877,41270,4610005,41270,0,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2004,6838351088,41270,4655743,41270,42.9317,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2005,8103901996,41270,4703401,41270,21.4659,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2006,10276674365,41270,4754646,41270,0,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2007,12664165103,41270,4810109,41270,21.4659,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2008,19271523179,41270,4870141,41270,0,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2009,20214385965,41270,4935767,41270,0,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2010,22583157895,41270,5007954,41270,21.4659,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2011,29233333333,41270,5087213,41270,64.3976,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2012,35164210526,41270,5174085,41270,21.4659,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2013,39197543860,41270,5267900,41270,0,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2014,43524210526,41270,5366375,41270,21.4659,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2015,35799714286,41270,5466328,41270,64.3976,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2016,3.62E+10,41270,5565287,41270,300.5222,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0,0,0
Turkmenistan,2017,38069380345,41352.92447,5666574.145,41270,300.5222,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0.002009316,82.92447132,82.92447132
Turkmenistan,2018,40057427303,41460.74751,5769704.696,41352.92447,300.5222,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0.002607386,107.8230363,107.8230363
Turkmenistan,2019,42149293412,41574.57322,5874712.203,41460.74751,300.5222,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0.002745385,113.8257143,113.8257143
Turkmenistan,2020,43906896278,41648.33604,5861998.21,41574.57322,285.49609,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0.001774229,73.76281347,73.76281347
Turkmenistan,2021,46199788119,41719.32342,6029590.394,41648.33604,291.506534,0,0,0,0,0,0,0,TKM,Upper middle income,Central Asia,0.001704447,70.98738141,70.98738141
Turks and Caicos Islands,1991,362553243.9,344.0000153,12111,344.0000153,10.7329,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1992,362536757.1,344.0000153,12811,344.0000153,10.7329,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1993,362516799.5,344.0000153,13632,344.0000153,10.7329,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1994,362492145.9,344.0000153,14526,344.0000153,10.7329,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1995,362460918,344.0000153,15407,344.0000153,10.7329,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1996,362420081.5,344.0000153,16216,344.0000153,10.7329,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1997,362364395.5,344.0000153,16926,344.0000153,15.5496,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1998,362283960,344.0000153,17567,344.0000153,11.6622,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,1999,374309751.7,344.0000153,18232,344.0000153,11.6622,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2000,390519383.4,344.0000153,19065,344.0000153,11.6622,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2001,358744800,344.0000153,20164,344.0000153,11.6622,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2002,366707910,344.0000153,21573,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2003,409753640,344.0000153,23232,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2004,485598810,344.0000153,25011,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2005,578645760,344.0000153,26700,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2006,721891470,344.0000153,28180,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2007,773489740,344.0000153,29391,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2008,862683630,344.0000153,30385,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2009,703175750,344.0000153,31202,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2010,686787810,344.0000153,31934,344.0000153,171.7269,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2011,728789570,344.0000153,32660,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2012,715722770,344.0000153,33377,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
Turks and Caicos Islands,2013,740776770,344.0000153,34066,344.0000153,0,0,0,0,0,0,0,0,TCA,High income,Latin America and the Caribbean,0,0,0
